name,app,loan,create_date,real_target,score,real_default
APP-0008932124,a684u00000Ei1JcAAJ,LAI-01471723,11/19/2020,0,0.071260589,0
APP-0008932375,a684u00000Ei1aYAAR,LAI-01471757,11/19/2020,0,0.069389591,0
APP-0009294813,a684u00000FPmNwAAL,LAI-01555384,1/8/2021,0,0.133753654,0
APP-0009294023,a684u00000FPlWdAAL,LAI-01556965,1/7/2021,0,0.117093812,0
APP-0009296141,a684u00000FPnrsAAD,LAI-01555717,1/8/2021,0,0.044965612,0
APP-0009292605,a684u00000FPjtaAAD,LAI-01556455,1/7/2021,0,0.062617723,0
APP-0009294618,a684u00000FPm6rAAD,LAI-01554094,1/8/2021,0,0.069948132,0
APP-0009295116,a684u00000FPmc5AAD,LAI-01556975,1/8/2021,0,0.085726629,0
APP-0009295330,a684u00000FPmwrAAD,LAI-01555774,1/8/2021,0,0.159800147,0
APP-0009295634,a684u00000FPnHaAAL,LAI-01554466,1/8/2021,1,0.084315859,1
APP-0009292793,a684u00000FPk73AAD,LAI-01553644,1/7/2021,0,0.071552281,0
APP-0009295534,a684u00000FPnAtAAL,LAI-01554586,1/8/2021,0,0.130439385,0
APP-0009397745,a684u00000G3LwBAAV,LAI-01578537,1/27/2021,0,0.08265196,0
APP-0009319662,a684u00000FQDJrAAP,LAI-01559497,1/12/2021,0,0.165614127,0
APP-0009321646,a684u00000FQFWiAAP,LAI-01561018,1/13/2021,0,0.096139633,0
APP-0009321736,a684u00000FQFcWAAX,LAI-01559834,1/13/2021,0,0.143709491,0
APP-0009321035,a684u00000FQErzAAH,LAI-01559979,1/12/2021,0,0.145958794,0
APP-0009320086,a684u00000FQDnrAAH,LAI-01559454,1/12/2021,0,0.110656553,1
APP-0009320130,a684u00000FQDr0AAH,LAI-01562313,1/12/2021,0,0.059610894,0
APP-0009320729,a684u00000FQEWXAA5,LAI-01560524,1/12/2021,0,0.06922482,0
APP-0009321058,a684u00000FQEtgAAH,LAI-01559781,1/12/2021,0,0.06955642,0
APP-0009318037,a684u00000FQBUTAA5,LAI-01559581,1/12/2021,0,0.183487752,1
APP-0009319357,a684u00000FQCyoAAH,LAI-01573171,1/12/2021,0,0.123382708,0
APP-0009319994,a684u00000FQDhKAAX,LAI-01569224,1/12/2021,0,0.284652914,0
APP-0008945306,a684u00000EiEpqAAF,LAI-01476544,11/21/2020,0,0.108554927,0
APP-0009127376,a684u00000FMxG2AAL,LAI-01516292,12/12/2020,0,0.055116575,0
APP-0009127410,a684u00000FMxHyAAL,LAI-01516191,12/12/2020,1,0.124761591,1
APP-0009127497,a684u00000FMxNcAAL,LAI-01516511,12/12/2020,0,0.146439593,0
APP-0009127792,a684u00000FMxdzAAD,LAI-01516406,12/12/2020,0,0.125140179,0
APP-0009127400,a684u00000FMxHPAA1,LAI-01516190,12/12/2020,0,0.095934637,1
APP-0009127519,a684u00000FMxNxAAL,LAI-01528375,12/12/2020,0,0.0568877,0
APP-0009127727,a684u00000FMxaMAAT,LAI-01517367,12/12/2020,0,0.09071081,0
APP-0009127863,a684u00000FMxhwAAD,LAI-01516376,12/12/2020,0,0.112030691,0
APP-0009127690,a684u00000FMxVhAAL,LAI-01516965,12/12/2020,0,0.137175577,0
APP-0009128973,a684u00000FMxkxAAD,LAI-01535443,12/12/2020,0,0.100357779,0
APP-0009323354,a684u00000FQHQNAA5,LAI-01560081,1/13/2021,0,0.086483038,0
APP-0009325442,a684u00000FQJiiAAH,LAI-01560498,1/13/2021,0,0.080611152,0
APP-0009322112,a684u00000FQG1lAAH,LAI-01560903,1/13/2021,0,0.094549382,0
APP-0009322815,a684u00000FQGmmAAH,LAI-01570022,1/13/2021,0,0.050950539,0
APP-0009322242,a684u00000FQGATAA5,LAI-01559893,1/13/2021,0,0.049911909,0
APP-0009323528,a684u00000FQHcxAAH,LAI-01560171,1/13/2021,0,0.07430349,0
APP-0009322260,a684u00000FQGBbAAP,LAI-01560257,1/13/2021,0,0.21481535,1
APP-0009322275,a684u00000FQGCZAA5,LAI-01560099,1/13/2021,0,0.103732494,0
APP-0009324754,a684u00000FQIzJAAX,LAI-01560281,1/13/2021,0,0.125827774,0
APP-0009323188,a684u00000FQHDnAAP,LAI-01559925,1/13/2021,0,0.142061367,0
APP-0009324909,a684u00000FQJ9JAAX,LAI-01562071,1/13/2021,0,0.117215957,0
APP-0009325311,a684u00000FQJaKAAX,LAI-01560960,1/13/2021,0,0.078808718,0
APP-0008841917,a684u00000EgXFiAAN,LAI-01452426,11/9/2020,0,0.095842393,0
APP-0009298965,a684u00000FPqq9AAD,LAI-01555366,1/8/2021,0,0.099773293,1
APP-0009298858,a684u00000FPqjDAAT,LAI-01555079,1/8/2021,0,0.186598357,1
APP-0009299350,a684u00000FPrDwAAL,LAI-01555142,1/8/2021,0,0.175939848,0
APP-0009326544,a684u00000FQKuGAAX,LAI-01560907,1/13/2021,0,0.063922292,0
APP-0009328139,a684u00000FQMdWAAX,LAI-01561162,1/14/2021,1,0.080061516,1
APP-0009327673,a684u00000FQM8JAAX,LAI-01561165,1/13/2021,0,0.12847541,1
APP-0009328134,a684u00000FQMd7AAH,LAI-01568467,1/14/2021,0,0.064347779,0
APP-0009327075,a684u00000FQLTuAAP,LAI-01561140,1/13/2021,1,0.305935591,1
APP-0009327050,a684u00000FQLSIAA5,LAI-01560988,1/13/2021,0,0.102957036,0
APP-0009326267,a684u00000FQKTBAA5,LAI-01568211,1/13/2021,0,0.062537703,0
APP-0009328155,a684u00000FQMUuAAP,LAI-01568180,1/14/2021,0,0.132228788,0
APP-0009326070,a684u00000FQKO0AAP,LAI-01560827,1/13/2021,0,0.065989038,0
APP-0009327997,a684u00000FQMEXAA5,LAI-01563283,1/14/2021,0,0.073592776,0
APP-0009325821,a684u00000FQK7dAAH,LAI-01562358,1/13/2021,1,0.12543947,1
APP-0009300274,a684u00000FPs1pAAD,LAI-01555526,1/8/2021,0,0.063512154,0
APP-0009301800,a684u00000FPtuxAAD,LAI-01555878,1/9/2021,0,0.084368806,0
APP-0009304339,a684u00000FPwifAAD,LAI-01558010,1/9/2021,0,0.121841662,0
APP-0009300683,a684u00000FPsgVAAT,LAI-01556547,1/8/2021,0,0.465220013,1
APP-0009301099,a684u00000FPt8yAAD,LAI-01555844,1/8/2021,0,0.070381096,1
APP-0009301542,a684u00000FPtd8AAD,LAI-01556083,1/9/2021,0,0.060516518,1
APP-0009303198,a684u00000FPvVaAAL,LAI-01556316,1/9/2021,0,0.096620522,0
APP-0009304324,a684u00000FPwZKAA1,LAI-01557364,1/9/2021,0,0.086543675,1
APP-0009299932,a684u00000FPrqjAAD,LAI-01555820,1/8/2021,0,0.099501978,1
APP-0009302502,a684u00000FPugNAAT,LAI-01556368,1/9/2021,0,0.078545666,0
APP-0009302599,a684u00000FPunnAAD,LAI-01565914,1/9/2021,0,0.105250395,1
APP-0009301753,a684u00000FPtrjAAD,LAI-01555897,1/9/2021,0,0.166493739,0
APP-0009302171,a684u00000FPuJYAA1,LAI-01557466,1/9/2021,1,0.171505488,1
APP-0009302289,a684u00000FPuRcAAL,LAI-01567181,1/9/2021,0,0.121386751,0
APP-0009302839,a684u00000FPv5DAAT,LAI-01558746,1/9/2021,0,0.119915649,0
APP-0009303263,a684u00000FPvZrAAL,LAI-01556323,1/9/2021,0,0.07601173,0
APP-0009300717,a684u00000FPsigAAD,LAI-01557213,1/8/2021,0,0.098477555,0
APP-0009301807,a684u00000FPtsnAAD,LAI-01555888,1/9/2021,0,0.150445909,0
APP-0009302187,a684u00000FPuKlAAL,LAI-01556212,1/9/2021,0,0.085268116,0
APP-0009303168,a684u00000FPvS8AAL,LAI-01556004,1/9/2021,0,0.09573172,0
APP-0009305463,a684u00000FPxqCAAT,LAI-01560350,1/9/2021,0,0.139758428,0
APP-0009304975,a684u00000FPxNnAAL,LAI-01558597,1/9/2021,0,0.11480305,1
APP-0009258462,a684u00000FP8vKAAT,LAI-01546307,1/1/2021,0,0.073243701,0
APP-0009258499,a684u00000FP8xfAAD,LAI-01546218,1/1/2021,0,0.086978901,0
APP-0009258301,a684u00000FP8jnAAD,LAI-01548444,1/1/2021,0,0.062207263,0
APP-0009010369,a684u00000EjHrSAAV,LAI-01491448,11/30/2020,0,0.126868909,0
APP-0009279812,a684u00000FPVk0AAH,LAI-01550364,1/5/2021,0,0.08931775,0
APP-0008808910,a684u00000E8PrMAAV,LAI-01451096,11/4/2020,0,0.109579793,0
APP-0008809679,a684u00000E8QifAAF,LAI-01456136,11/4/2020,0,0.179190149,0
APP-0008809007,a684u00000E8PyXAAV,LAI-01447738,11/4/2020,0,0.148265731,0
APP-0008809321,a684u00000E8QK4AAN,LAI-01446544,11/4/2020,0,0.137541671,0
APP-0008808948,a684u00000E8PuLAAV,LAI-01446042,11/4/2020,0,0.119701628,0
APP-0008809495,a684u00000E8QWFAA3,LAI-01445610,11/4/2020,1,0.116668635,1
APP-0008809500,a684u00000E8QWZAA3,LAI-01444703,11/4/2020,0,0.108379768,0
APP-0008809113,a684u00000E8Q5sAAF,LAI-01445234,11/4/2020,1,0.125187851,0
APP-0009211774,a684u00000FOKHPAA5,LAI-01535967,12/22/2020,0,0.186398104,0
APP-0009230300,a684u00000FOelUAAT,LAI-01539390,12/26/2020,0,0.054531815,0
APP-0009230414,a684u00000FOespAAD,LAI-01541176,12/26/2020,0,0.168781832,1
APP-0009230209,a684u00000FOefCAAT,LAI-01541669,12/26/2020,0,0.119916951,0
APP-0009230464,a684u00000FOevuAAD,LAI-01539391,12/26/2020,1,0.128545635,1
APP-0009230513,a684u00000FOez7AAD,LAI-01548843,12/26/2020,0,0.185218216,0
APP-0009230639,a684u00000FOf7fAAD,LAI-01541609,12/26/2020,0,0.084303487,0
APP-0009229986,a684u00000FOeQCAA1,LAI-01539384,12/26/2020,0,0.172391814,0
APP-0009230427,a684u00000FOetnAAD,LAI-01539408,12/26/2020,0,0.156603837,0
APP-0009229924,a684u00000FOeMFAA1,LAI-01539325,12/26/2020,0,0.061476167,0
APP-0009231905,a684u00000FOgRqAAL,LAI-01540188,12/27/2020,0,0.071219605,1
APP-0009231215,a684u00000FOfgbAAD,LAI-01539829,12/27/2020,0,0.126178526,0
APP-0009231223,a684u00000FOfivAAD,LAI-01545447,12/27/2020,0,0.09559086,0
APP-0009231351,a684u00000FOfr4AAD,LAI-01539700,12/27/2020,1,0.115261065,1
APP-0009231440,a684u00000FOfxCAAT,LAI-01552250,12/27/2020,0,0.204850559,0
APP-0009231621,a684u00000FOg8ZAAT,LAI-01539445,12/27/2020,0,0.082744807,0
APP-0009372768,a684u00000G2uhsAAB,LAI-01573383,1/22/2021,0,0.180235927,0
APP-0009372753,a684u00000G2ugkAAB,LAI-01571596,1/22/2021,0,0.107979925,0
APP-0009372497,a684u00000G2uNxAAJ,LAI-01571662,1/22/2021,0,0.146331475,0
APP-0009372569,a684u00000G2uTHAAZ,LAI-01577061,1/22/2021,0,0.194425478,1
APP-0008835400,a684u00000E8rWWAAZ,LAI-01451259,11/8/2020,0,0.068328229,0
APP-0008851349,a684u00000Eggg9AAB,LAI-01454718,11/10/2020,0,0.062603911,0
APP-0009066694,a684u00000EkD1oAAF,LAI-01509919,12/7/2020,0,0.255683203,1
APP-0009113396,a684u00000FMjXTAA1,LAI-01512848,12/11/2020,0,0.112058736,0
APP-0009270939,a684u00000FPM1lAAH,LAI-01550215,1/4/2021,1,0.160509491,1
APP-0009271420,a684u00000FPMbOAAX,LAI-01548383,1/4/2021,0,0.05817488,0
APP-0009271606,a684u00000FPMnoAAH,LAI-01553639,1/4/2021,0,0.087419089,0
APP-0009271499,a684u00000FPMgEAAX,LAI-01549203,1/4/2021,0,0.159254936,1
APP-0009270999,a684u00000FPM3NAAX,LAI-01547889,1/4/2021,1,0.103109719,1
APP-0009271426,a684u00000FPMSIAA5,LAI-01552026,1/4/2021,0,0.084519294,0
APP-0009134214,a684u00000FN3gkAAD,LAI-01517549,12/13/2020,0,0.15685559,0
APP-0009039191,a684u00000EjlXXAAZ,LAI-01496663,12/3/2020,0,0.102900208,0
APP-0008853077,a684u00000EgiW2AAJ,LAI-01454842,11/10/2020,0,0.076404836,0
APP-0008853148,a684u00000EgibfAAB,LAI-01454998,11/10/2020,1,0.070489608,1
APP-0009128331,a684u00000FMy9WAAT,LAI-01524802,12/12/2020,0,0.123785358,0
APP-0009128648,a684u00000FMyRkAAL,LAI-01516596,12/12/2020,0,0.081670024,0
APP-0008896076,a684u00000EhQCUAA3,LAI-01463664,11/15/2020,0,0.393925532,0
APP-0008896083,a684u00000EhQCtAAN,LAI-01471098,11/15/2020,0,0.055324247,0
APP-0009384044,a684u00000G36i9AAB,LAI-01575337,1/24/2021,0,0.074899602,0
APP-0009384045,a684u00000G36iEAAR,LAI-01574989,1/24/2021,0,0.135271495,0
APP-0008843253,a684u00000EgYgVAAV,LAI-01455946,11/9/2020,0,0.079475018,0
APP-0008843324,a684u00000EgYkXAAV,LAI-01453286,11/9/2020,0,0.072265523,0
APP-0008843284,a684u00000EgYiWAAV,LAI-01452737,11/9/2020,0,0.467418272,0
APP-0008843463,a684u00000EgYsIAAV,LAI-01458737,11/9/2020,0,0.080103908,0
APP-0009375517,a684u00000G2xTAAAZ,LAI-01574611,1/22/2021,0,0.517071732,1
APP-0009370253,a684u00000G2rq8AAB,LAI-01572708,1/21/2021,0,0.062458461,0
APP-0009192183,a684u00000FO0NTAA1,LAI-01530547,12/19/2020,1,0.251187428,1
APP-0009192810,a684u00000FO11mAAD,LAI-01530577,12/19/2020,0,0.100879904,0
APP-0009192690,a684u00000FO0vjAAD,LAI-01532017,12/19/2020,0,0.197187776,0
APP-0009032623,a684u00000EjehuAAB,LAI-01494786,12/2/2020,0,0.089489824,0
APP-0009032680,a684u00000EjelhAAB,LAI-01494844,12/2/2020,0,0.079998924,0
APP-0008814241,a684u00000E8VX8AAN,LAI-01446024,11/5/2020,0,0.14829938,0
APP-0009007364,a684u00000EjF1tAAF,LAI-01490081,11/30/2020,1,0.111623837,1
APP-0009007596,a684u00000EjEraAAF,LAI-01488118,11/30/2020,0,0.21198872,0
APP-0009007355,a684u00000EjF1PAAV,LAI-01490101,11/30/2020,0,0.041078834,0
APP-0009224229,a684u00000FOXvJAAX,LAI-01538621,12/24/2020,0,0.056036975,0
APP-0009394519,a684u00000G3IHoAAN,LAI-01577734,1/26/2021,0,0.039975698,0
APP-0009393683,a684u00000G3HKhAAN,LAI-01577724,1/26/2021,0,0.075103488,0
APP-0009393853,a684u00000G3HX7AAN,LAI-01577524,1/26/2021,0,0.085491567,0
APP-0009393506,a684u00000G3H87AAF,LAI-01577379,1/26/2021,0,0.074991506,0
APP-0009393764,a684u00000G3HQfAAN,LAI-01577519,1/26/2021,0,0.075298259,0
APP-0009394044,a684u00000G3Hl4AAF,LAI-01588249,1/26/2021,0,0.181066727,1
APP-0009394595,a684u00000G3INDAA3,LAI-01577697,1/26/2021,0,0.049624662,0
APP-0009394552,a684u00000G3IK9AAN,LAI-01578084,1/26/2021,0,0.073365717,0
APP-0008787290,a684u00000E83LxAAJ,LAI-01443384,11/1/2020,0,0.125993323,0
APP-0008788539,a684u00000E84YsAAJ,LAI-01439509,11/1/2020,0,0.096691204,0
APP-0008787610,a684u00000E83eBAAR,LAI-01440120,11/1/2020,0,0.167468493,0
APP-0008787533,a684u00000E83aEAAR,LAI-01439206,11/1/2020,0,0.150301359,1
APP-0008787585,a684u00000E83coAAB,LAI-01439023,11/1/2020,0,0.052470779,0
APP-0008788498,a684u00000E84WXAAZ,LAI-01441083,11/1/2020,0,0.144783822,0
APP-0008900884,a684u00000EhV3wAAF,LAI-01464798,11/16/2020,1,0.053260071,0
APP-0008900924,a684u00000EhV1mAAF,LAI-01464117,11/16/2020,0,0.073698285,0
APP-0008788542,a684u00000E84Z7AAJ,LAI-01440296,11/1/2020,0,0.623251811,0
APP-0009314779,a684u00000FQ7ngAAD,LAI-01558630,1/11/2021,1,0.126046127,1
APP-0009242588,a684u00000FOrIkAAL,LAI-01541909,12/28/2020,0,0.388208177,1
APP-0009046477,a684u00000EjtEOAAZ,LAI-01498951,12/4/2020,0,0.077723689,0
APP-0008971744,a684u00000EifMmAAJ,LAI-01481590,11/24/2020,0,0.078546938,0
APP-0008972663,a684u00000EigRcAAJ,LAI-01481617,11/24/2020,0,0.067275767,0
APP-0008855681,a684u00000EglBGAAZ,LAI-01455476,11/10/2020,0,0.486412125,1
APP-0008856562,a684u00000Egm6MAAR,LAI-01455634,11/10/2020,0,0.145900071,1
APP-0008857255,a684u00000EgmodAAB,LAI-01459056,11/10/2020,0,0.093712421,0
APP-0008856075,a684u00000EglQgAAJ,LAI-01455880,11/10/2020,0,0.130676888,0
APP-0008856808,a684u00000EgmLlAAJ,LAI-01455728,11/10/2020,0,0.112555443,0
APP-0008856305,a684u00000EglpVAAR,LAI-01467916,11/10/2020,0,0.209566151,0
APP-0008856489,a684u00000Egm1gAAB,LAI-01456231,11/10/2020,0,0.201005016,0
APP-0009030521,a684u00000EjcVSAAZ,LAI-01507503,12/2/2020,0,0.089858935,0
APP-0009030653,a684u00000EjcdHAAR,LAI-01505719,12/2/2020,1,0.215860665,1
APP-0009031376,a684u00000EjdNUAAZ,LAI-01494412,12/2/2020,0,0.073160903,0
APP-0009031428,a684u00000EjdR2AAJ,LAI-01494977,12/2/2020,0,0.126779305,0
APP-0009030712,a684u00000EjchJAAR,LAI-01497178,12/2/2020,0,0.116065486,1
APP-0009030770,a684u00000EjckEAAR,LAI-01494117,12/2/2020,0,0.12722808,0
APP-0009030444,a684u00000EjcQXAAZ,LAI-01495583,12/2/2020,0,0.088653061,0
APP-0008973160,a684u00000EigybAAB,LAI-01481041,11/25/2020,0,0.040477745,0
APP-0008973279,a684u00000Eih6zAAB,LAI-01481072,11/25/2020,0,0.074058402,0
APP-0008973625,a684u00000EihRnAAJ,LAI-01482439,11/25/2020,0,0.143572399,0
APP-0008974093,a684u00000EihvTAAR,LAI-01484344,11/25/2020,0,0.088665707,0
APP-0008973040,a684u00000EigqhAAB,LAI-01481177,11/24/2020,1,0.479697572,1
APP-0008974551,a684u00000EiiNrAAJ,LAI-01481842,11/25/2020,0,0.150412283,0
APP-0008974601,a684u00000EiiRAAAZ,LAI-01491963,11/25/2020,1,0.103786151,1
APP-0008973602,a684u00000EihQVAAZ,LAI-01481194,11/25/2020,0,0.191287706,0
APP-0008974261,a684u00000Eii5xAAB,LAI-01481666,11/25/2020,0,0.177191456,0
APP-0008972957,a684u00000EigktAAB,LAI-01481092,11/24/2020,0,0.162141174,0
APP-0008973405,a684u00000EihEUAAZ,LAI-01481110,11/25/2020,0,0.202382405,0
APP-0008973857,a684u00000EihgTAAR,LAI-01481376,11/25/2020,0,0.073071143,1
APP-0009197750,a684u00000FO5zMAAT,LAI-01531634,12/20/2020,0,0.050169886,0
APP-0009197898,a684u00000FO689AAD,LAI-01533935,12/20/2020,0,0.074534814,0
APP-0009103017,a684u00000FMYplAAH,LAI-01510802,12/10/2020,0,0.084399861,0
APP-0009193396,a684u00000FO1bLAAT,LAI-01530650,12/19/2020,0,0.046705208,0
APP-0009193503,a684u00000FO1iMAAT,LAI-01533902,12/19/2020,0,0.161094248,1
APP-0008872963,a684u00000Eh3RgAAJ,LAI-01461019,11/12/2020,0,0.175951902,0
APP-0009246825,a684u00000FOvnrAAD,LAI-01543194,12/29/2020,0,0.133574589,0
APP-0009246133,a684u00000FOv3FAAT,LAI-01542851,12/29/2020,0,0.0691549,0
APP-0009247253,a684u00000FOwFqAAL,LAI-01543253,12/29/2020,1,0.089690973,1
APP-0009245533,a684u00000FOuNxAAL,LAI-01542451,12/29/2020,0,0.179676904,0
APP-0009245717,a684u00000FOuawAAD,LAI-01542590,12/29/2020,0,0.143707112,0
APP-0009247183,a684u00000FOwBFAA1,LAI-01542990,12/29/2020,0,0.155505171,0
APP-0009247248,a684u00000FOwFWAA1,LAI-01543648,12/29/2020,0,0.464769547,1
APP-0009246105,a684u00000FOuzdAAD,LAI-01542853,12/29/2020,0,0.099154593,0
APP-0009246169,a684u00000FOv2hAAD,LAI-01542671,12/29/2020,0,0.104022707,0
APP-0009246766,a684u00000FOvjfAAD,LAI-01544583,12/29/2020,0,0.168508556,1
APP-0009246383,a684u00000FOvJcAAL,LAI-01542800,12/29/2020,0,0.091881248,0
APP-0008791160,a684u00000E87F0AAJ,LAI-01443620,11/2/2020,0,0.082975126,0
APP-0009247699,a684u00000FOwjbAAD,LAI-01543121,12/29/2020,0,0.069767223,0
APP-0009248307,a684u00000FOxPSAA1,LAI-01543418,12/29/2020,0,0.110312132,1
APP-0009104063,a684u00000FMa0BAAT,LAI-01511664,12/10/2020,0,0.100163759,0
APP-0009264264,a684u00000FPElzAAH,LAI-01549492,1/2/2021,0,0.132759175,0
APP-0009264304,a684u00000FPEo5AAH,LAI-01547527,1/2/2021,1,0.116269431,1
APP-0009112748,a684u00000FMip7AAD,LAI-01512650,12/11/2020,1,0.076363212,1
APP-0009045974,a684u00000EjsgHAAR,LAI-01499644,12/4/2020,0,0.091586411,0
APP-0009046028,a684u00000EjshpAAB,LAI-01507532,12/4/2020,0,0.134955572,1
APP-0009046319,a684u00000Ejt3kAAB,LAI-01510011,12/4/2020,0,0.069117188,0
APP-0009046336,a684u00000Ejt4sAAB,LAI-01498292,12/4/2020,0,0.028903587,0
APP-0008883088,a684u00000EhDU6AAN,LAI-01465663,11/13/2020,1,0.137392926,1
APP-0009069451,a684u00000EkFvjAAF,LAI-01504381,12/7/2020,0,0.191049697,0
APP-0008791759,a684u00000E87tPAAR,LAI-01439711,11/2/2020,1,0.210714971,1
APP-0008994120,a684u00000Ej2CtAAJ,LAI-01489395,11/28/2020,0,0.100234862,0
APP-0008994886,a684u00000Ej2zMAAR,LAI-01487752,11/28/2020,0,0.119842405,0
APP-0009114381,a684u00000FMkctAAD,LAI-01515901,12/11/2020,0,0.107875615,0
APP-0008994291,a684u00000Ej2NwAAJ,LAI-01490229,11/28/2020,0,0.089795816,0
APP-0008994623,a684u00000Ej2j4AAB,LAI-01485438,11/28/2020,1,0.104999207,1
APP-0008994385,a684u00000Ej2TzAAJ,LAI-01489763,11/28/2020,0,0.094775899,0
APP-0009114357,a684u00000FMkbCAAT,LAI-01513618,12/11/2020,0,0.141028956,0
APP-0009177754,a684u00000FNlmrAAD,LAI-01527410,12/18/2020,0,0.127847285,0
APP-0009242874,a684u00000FOrZMAA1,LAI-01545599,12/29/2020,0,0.055159326,1
APP-0008891287,a684u00000EhLd6AAF,LAI-01464569,11/14/2020,0,0.078638762,0
APP-0008955559,a684u00000EiOpHAAV,LAI-01477037,11/22/2020,0,0.107018458,0
APP-0008956343,a684u00000EiPXOAA3,LAI-01482526,11/23/2020,1,0.208597647,1
APP-0008955537,a684u00000EiOg8AAF,LAI-01476761,11/22/2020,0,0.048825534,0
APP-0008956080,a684u00000EiPHBAA3,LAI-01476923,11/23/2020,0,0.137117091,0
APP-0008956067,a684u00000EiPGSAA3,LAI-01478348,11/23/2020,0,0.063432419,0
APP-0008984864,a684u00000EitUjAAJ,LAI-01482973,11/27/2020,0,0.127982342,0
APP-0009237707,a684u00000FOmWwAAL,LAI-01540632,12/28/2020,0,0.140074013,0
APP-0009237462,a684u00000FOmGpAAL,LAI-01540719,12/28/2020,0,0.096438428,0
APP-0009237440,a684u00000FOmH8AAL,LAI-01543325,12/28/2020,0,0.197775463,0
APP-0009092666,a684u00000Ekd5rAAB,LAI-01508586,12/9/2020,0,0.083307785,0
APP-0008983856,a684u00000EisRjAAJ,LAI-01491040,11/27/2020,0,0.124640382,0
APP-0008984254,a684u00000EisszAAB,LAI-01497164,11/27/2020,0,0.097349315,1
APP-0009212504,a684u00000FOL6wAAH,LAI-01538465,12/22/2020,1,0.086825609,1
APP-0008986576,a684u00000EiuvMAAR,LAI-01483470,11/27/2020,0,0.074121826,0
APP-0008801990,a684u00000E8ILnAAN,LAI-01457541,11/3/2020,0,0.076115853,1
APP-0009227347,a684u00000FOba9AAD,LAI-01540988,12/25/2020,0,0.040010665,0
APP-0009227607,a684u00000FObrtAAD,LAI-01541268,12/25/2020,1,0.079858648,1
APP-0009227653,a684u00000FObvHAAT,LAI-01538956,12/26/2020,0,0.194339735,0
APP-0009227003,a684u00000FObCHAA1,LAI-01538942,12/25/2020,1,0.1340689,1
APP-0009227393,a684u00000FObdcAAD,LAI-01538882,12/25/2020,0,0.097632642,0
APP-0009086480,a684u00000EkWlrAAF,LAI-01520020,12/8/2020,0,0.083626018,0
APP-0009077109,a684u00000EkNLQAA3,LAI-01510358,12/7/2020,0,0.168445709,0
APP-0009077701,a684u00000EkNtvAAF,LAI-01505913,12/8/2020,0,0.086734434,0
APP-0009077436,a684u00000EkNdoAAF,LAI-01508262,12/7/2020,0,0.213096387,0
APP-0009078047,a684u00000EkOEjAAN,LAI-01506014,12/8/2020,0,0.114369483,0
APP-0009076765,a684u00000EkMzxAAF,LAI-01515150,12/7/2020,0,0.128052166,0
APP-0009076963,a684u00000EkNCcAAN,LAI-01505894,12/7/2020,0,0.102042552,0
APP-0009077641,a684u00000EkNnGAAV,LAI-01505941,12/8/2020,0,0.157057103,0
APP-0009077188,a684u00000EkNPvAAN,LAI-01505898,12/7/2020,0,0.068259387,0
APP-0009121189,a684u00000FMrAIAA1,LAI-01517512,12/11/2020,0,0.070601428,0
APP-0009121289,a684u00000FMrGQAA1,LAI-01533627,12/11/2020,0,0.146059633,0
APP-0009388034,a684u00000G3B7wAAF,LAI-01575962,1/25/2021,0,0.09597341,0
APP-0009388051,a684u00000G3B6kAAF,LAI-01575995,1/25/2021,0,0.196909966,1
APP-0009388620,a684u00000G3Bi4AAF,LAI-01578241,1/25/2021,0,0.098374458,0
APP-0009389139,a684u00000G3CEtAAN,LAI-01576051,1/25/2021,0,0.058976192,0
APP-0009388913,a684u00000G3C03AAF,LAI-01576039,1/25/2021,0,0.051182879,0
APP-0009275458,a684u00000FPQtHAAX,LAI-01549364,1/5/2021,0,0.069844727,0
APP-0009276098,a684u00000FPRZDAA5,LAI-01551061,1/5/2021,0,0.116243972,0
APP-0009276097,a684u00000FPRZ8AAP,LAI-01549580,1/5/2021,0,0.133255776,0
APP-0009138554,a684u00000FN7wIAAT,LAI-01518068,12/14/2020,0,0.132445989,0
APP-0008810769,a684u00000E8Rh0AAF,LAI-01454121,11/4/2020,0,0.068046004,0
APP-0008811516,a684u00000E8SZkAAN,LAI-01449508,11/4/2020,0,0.066481511,0
APP-0008811699,a684u00000E8SlgAAF,LAI-01449061,11/4/2020,0,0.05798979,0
APP-0008811594,a684u00000E8SHcAAN,LAI-01445520,11/4/2020,0,0.158586627,0
APP-0008811006,a684u00000E8S2HAAV,LAI-01445973,11/4/2020,1,0.077840761,1
APP-0008811333,a684u00000E8SNAAA3,LAI-01445107,11/4/2020,0,0.162981699,0
APP-0008810811,a684u00000E8Rq1AAF,LAI-01445039,11/4/2020,0,0.145740189,0
APP-0008811797,a684u00000E8Ss8AAF,LAI-01445521,11/4/2020,0,0.169068672,0
APP-0009221354,a684u00000FOUnfAAH,LAI-01537979,12/23/2020,1,0.118960947,1
APP-0009221430,a684u00000FOUszAAH,LAI-01538026,12/23/2020,0,0.119171467,0
APP-0009045576,a684u00000EjsFQAAZ,LAI-01499518,12/4/2020,0,0.13717228,1
APP-0009161933,a684u00000FNVN7AAP,LAI-01523410,12/16/2020,0,0.442967585,0
APP-0009161946,a684u00000FNVNvAAP,LAI-01523872,12/16/2020,0,0.117116211,0
APP-0009309146,a684u00000FQ1eoAAD,LAI-01557251,1/11/2021,0,0.15372642,1
APP-0009161972,a684u00000FNVPrAAP,LAI-01523104,12/16/2020,1,0.03552634,0
